Product_Name,Category,Current_Price,Old_Price,Discount,Total_Ratings,Image_Link,Review_Rating,Review_Date,Verified_Purchase,Review_Text
SOLITEC STANDING FAN 18 INCHES,"Home > Home & Office > Home & Kitchen > Heaters, Air Cooling & Purification > Household Fans > Standing Fans","₦ 19,294","₦ 21,320",10%,(8810 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/4106404/1.jpg?8449,5 out of 5,No Date,Yes,Perfect
"FOOMEE 30000mAh, Power Bank With Type-C Fast Charging, built-in strap and Light Indicator",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 20,999","₦ 44,000",52%,(193 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/6969814/1.jpg?8546,1 out of 5,No Date,Yes,Bad
"FOOMEE 30000mAh, Power Bank With Type-C Fast Charging, built-in strap and Light Indicator",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 20,999","₦ 44,000",52%,(193 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/6969814/1.jpg?8546,4 out of 5,No Date,Yes,The power bank is OK but it get low quicker when it got to the last 2 battery level
"FOOMEE 30000mAh, Power Bank With Type-C Fast Charging, built-in strap and Light Indicator",Home > Phones & Tablets > Mobile Phone Accessories > Batteries & Battery Packs > Portable Power Banks,"₦ 20,999","₦ 44,000",52%,(193 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/6969814/1.jpg?8546,4 out of 5,No Date,Yes,"It lasts long ???? 
Improve the last dot"
Mi+ (MiJ) 32'' Inches Digital Satellite Frameless HD LED TV-Black + 12 MONTHS WARRANTY (MIJ3210),Home > Electronics > Television & Video > Televisions > LED & LCD TVs,"₦ 90,999","₦ 108,596",16%,(394 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/1386814/1.jpg?8474,5 out of 5,No Date,Yes,"Quality sound and clear picture, going for the 55inches next."
Mi+ (MiJ) 32'' Inches Digital Satellite Frameless HD LED TV-Black + 12 MONTHS WARRANTY (MIJ3210),Home > Electronics > Television & Video > Televisions > LED & LCD TVs,"₦ 90,999","₦ 108,596",16%,(394 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/1386814/1.jpg?8474,5 out of 5,No Date,Yes,Very decent for the price
Mi+ (MiJ) 32'' Inches Digital Satellite Frameless HD LED TV-Black + 12 MONTHS WARRANTY (MIJ3210),Home > Electronics > Television & Video > Televisions > LED & LCD TVs,"₦ 90,999","₦ 108,596",16%,(394 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/1386814/1.jpg?8474,4 out of 5,No Date,Yes,Nice one
"NIVEA MEN Black & White Invisible Original Anti-Perspirant Roll-on For Men, 72h - 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 3,885","₦ 6,125",37%,(2263 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/9523401/1.jpg?2827,5 out of 5,No Date,Yes,worth the price
"NIVEA MEN Black & White Invisible Original Anti-Perspirant Roll-on For Men, 72h - 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 3,885","₦ 6,125",37%,(2263 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/9523401/1.jpg?2827,5 out of 5,No Date,Yes,Same quality
"NIVEA MEN Black & White Invisible Original Anti-Perspirant Roll-on For Men, 72h - 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants,"₦ 3,885","₦ 6,125",37%,(2263 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/9523401/1.jpg?2827,5 out of 5,No Date,Yes,The quality
"Samsung Galaxy A06 6.7"" 4GB RAM / 64GB ROM Android 14 - Black",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 119,999","₦ 128,763",7%,(1090 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/7224483/1.jpg?9653,5 out of 5,No Date,Yes,Good image quality and battery.
"Samsung Galaxy A06 6.7"" 4GB RAM / 64GB ROM Android 14 - Black",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 119,999","₦ 128,763",7%,(1090 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/7224483/1.jpg?9653,5 out of 5,No Date,Yes,"I have tested one, it’s Good"
"Samsung Galaxy A06 6.7"" 4GB RAM / 64GB ROM Android 14 - Black",Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 119,999","₦ 128,763",7%,(1090 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/7224483/1.jpg?9653,4 out of 5,No Date,Yes,"For the price, best I can recommend"
Skyrun 85 Litres Double Door Top Mount Fridge (BCD-108J) - Silver.,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Fridges,"₦ 198,880",No Old Price,0%,(186 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2990004/1.jpg?8172,5 out of 5,No Date,Yes,Portable
Skyrun 85 Litres Double Door Top Mount Fridge (BCD-108J) - Silver.,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Fridges,"₦ 198,880",No Old Price,0%,(186 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2990004/1.jpg?8172,5 out of 5,No Date,Yes,Cool
Skyrun 85 Litres Double Door Top Mount Fridge (BCD-108J) - Silver.,Home > Home & Office > Large Appliances & Home Improvement > Large Appliances > Fridges,"₦ 198,880",No Old Price,0%,(186 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2990004/1.jpg?8172,5 out of 5,No Date,Yes,"So far so good, it freezes fast but also melts fast."
NIVEA Radiant & Beauty Advanced Care Body Lotion For Women - 400ml,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Moisturizers & Body Lotions,"₦ 3,045","₦ 5,820",48%,(1209 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9023401/1.jpg?8221,5 out of 5,No Date,Yes,Good
NIVEA Radiant & Beauty Advanced Care Body Lotion For Women - 400ml,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Moisturizers & Body Lotions,"₦ 3,045","₦ 5,820",48%,(1209 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9023401/1.jpg?8221,1 out of 5,No Date,Yes,Just improve everything about it
NIVEA Radiant & Beauty Advanced Care Body Lotion For Women - 400ml,Home > Health & Beauty > Beauty & Personal Care > Personal Care > Skin Care > Body > Moisturizers & Body Lotions,"₦ 3,045","₦ 5,820",48%,(1209 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9023401/1.jpg?8221,5 out of 5,No Date,Yes,"Smells nice, could feel heavy on the skin sometimes, depending on how large your pores are and how easy they are able to absorb. But overall those are common things and it’s a great option."
"NIVEA Dry Comfort Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants > Antiperspirants,"₦ 3,885","₦ 6,125",37%,(3744 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/9523401/1.jpg?4502,5 out of 5,No Date,Yes,love the spray and best price too
"NIVEA Dry Comfort Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants > Antiperspirants,"₦ 3,885","₦ 6,125",37%,(3744 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/9523401/1.jpg?4502,5 out of 5,No Date,Yes,"Soo soothing, am so loving dis.
Kept my underarm fresh all Day long."
"NIVEA Dry Comfort Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants > Antiperspirants,"₦ 3,885","₦ 6,125",37%,(3744 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/9523401/1.jpg?4502,4 out of 5,No Date,Yes,It’s worth it
"Mi+ (MiJ) 32'' Inches Smart  Digital Satellite Frameless HD LED TV , Andriod 14 OS  (1G+8G), HDMI x3, USB x2, Earphone Out  x1 - Black + 12 MONTHS WARRANTY- Black (MIJ-D3220A)",Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 105,500","₦ 128,673",18%,(493 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1386814/1.jpg?8992,5 out of 5,No Date,Yes,Very good product.
"Mi+ (MiJ) 32'' Inches Smart  Digital Satellite Frameless HD LED TV , Andriod 14 OS  (1G+8G), HDMI x3, USB x2, Earphone Out  x1 - Black + 12 MONTHS WARRANTY- Black (MIJ-D3220A)",Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 105,500","₦ 128,673",18%,(493 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1386814/1.jpg?8992,5 out of 5,No Date,Yes,"Everything works perfect, picture is great"
"Mi+ (MiJ) 32'' Inches Smart  Digital Satellite Frameless HD LED TV , Andriod 14 OS  (1G+8G), HDMI x3, USB x2, Earphone Out  x1 - Black + 12 MONTHS WARRANTY- Black (MIJ-D3220A)",Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 105,500","₦ 128,673",18%,(493 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1386814/1.jpg?8992,4 out of 5,No Date,Yes,Is the best product I have bought so far
XIAOMI Redmi 15C 6.9'' 8GBRAM/256GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 195,193","₦ 210,000",7%,(1333 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7916814/1.jpg?4764,5 out of 5,No Date,Yes,Excellent
XIAOMI Redmi 15C 6.9'' 8GBRAM/256GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 195,193","₦ 210,000",7%,(1333 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7916814/1.jpg?4764,4 out of 5,No Date,Yes,Improve the camera quality.
XIAOMI Redmi 15C 6.9'' 8GBRAM/256GB ROM Android 15 -Midnight Black,Home > Phones & Tablets > Mobile Phones > Smartphones > Android Phones,"₦ 195,193","₦ 210,000",7%,(1333 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7916814/1.jpg?4764,5 out of 5,No Date,Yes,I love it fast in charging very smart in hand good sound
Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Silver BOS-GS012,Home > Home & Office > Small & Cooking Appliances > Cooking Appliances > Table & Cooktop > Gas > Glass Top,"₦ 16,897","₦ 19,024",11%,(2164 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/2526404/1.jpg?4056,2 out of 5,No Date,Yes,Only one side is working effectively the other burner wasn't working effectively
Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Silver BOS-GS012,Home > Home & Office > Small & Cooking Appliances > Cooking Appliances > Table & Cooktop > Gas > Glass Top,"₦ 16,897","₦ 19,024",11%,(2164 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/2526404/1.jpg?4056,3 out of 5,No Date,Yes,It burn black in the first weeks
Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Silver BOS-GS012,Home > Home & Office > Small & Cooking Appliances > Cooking Appliances > Table & Cooktop > Gas > Glass Top,"₦ 16,897","₦ 19,024",11%,(2164 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/2526404/1.jpg?4056,1 out of 5,No Date,Yes,Bad
Kiki New Gain Professional Rechargeable Wireless Hair Clipper With Battery Percentage Display (NG-888B),Home > Health & Beauty > Beauty & Personal Care > Hair Care > Hair Cutting Tools > Hair Clippers & Accessories,"₦ 16,400",No Old Price,0%,(10265 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/233407/1.jpg?4710,3 out of 5,No Date,Yes,It's nice but can be better
Kiki New Gain Professional Rechargeable Wireless Hair Clipper With Battery Percentage Display (NG-888B),Home > Health & Beauty > Beauty & Personal Care > Hair Care > Hair Cutting Tools > Hair Clippers & Accessories,"₦ 16,400",No Old Price,0%,(10265 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/233407/1.jpg?4710,5 out of 5,No Date,Yes,Awesome
Kiki New Gain Professional Rechargeable Wireless Hair Clipper With Battery Percentage Display (NG-888B),Home > Health & Beauty > Beauty & Personal Care > Hair Care > Hair Cutting Tools > Hair Clippers & Accessories,"₦ 16,400",No Old Price,0%,(10265 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/233407/1.jpg?4710,5 out of 5,No Date,Yes,A very good product that is trending in the cosmetology industries.
"Philips Fun100 Wireless FM,2.0'' Big Screen,4MB+4MB,1000 mAh,2000 Phone Book - Black",Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 9,300","₦ 12,300",24%,(1135 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/8552904/1.jpg?4177,1 out of 5,No Date,Yes,Very good
"Philips Fun100 Wireless FM,2.0'' Big Screen,4MB+4MB,1000 mAh,2000 Phone Book - Black",Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 9,300","₦ 12,300",24%,(1135 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/8552904/1.jpg?4177,5 out of 5,No Date,Yes,Very good phone
"Philips Fun100 Wireless FM,2.0'' Big Screen,4MB+4MB,1000 mAh,2000 Phone Book - Black",Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 9,300","₦ 12,300",24%,(1135 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/8552904/1.jpg?4177,5 out of 5,No Date,Yes,Just what I ordered
itel TWS BUDSNEO 3 Earbuds Earpods BUDS NEO 3 100Hours ENC Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 17,000","₦ 18,870",10%,(5120 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/4782183/1.jpg?5150,5 out of 5,No Date,Yes,It was amazing. It only used it for almost a month before one of the ear pod was stolen with the case. The battery life is amazing. I am ordering a replacement.Well done itel
itel TWS BUDSNEO 3 Earbuds Earpods BUDS NEO 3 100Hours ENC Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 17,000","₦ 18,870",10%,(5120 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/4782183/1.jpg?5150,5 out of 5,No Date,Yes,A very good and affordable earbuds
itel TWS BUDSNEO 3 Earbuds Earpods BUDS NEO 3 100Hours ENC Black,Home > Phones & Tablets > Mobile Phone Accessories > Bluetooth Headsets,"₦ 17,000","₦ 18,870",10%,(5120 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/4782183/1.jpg?5150,5 out of 5,No Date,Yes,"Awesome sound, but the microphone for calls isn’t good."
"Sunelan S7 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black",Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 6,846","₦ 7,188",5%,(3423 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/7705814/1.jpg?4693,5 out of 5,No Date,Yes,Nice
"Sunelan S7 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black",Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 6,846","₦ 7,188",5%,(3423 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/7705814/1.jpg?4693,5 out of 5,No Date,Yes,Portable
"Sunelan S7 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black",Home > Phones & Tablets > Mobile Phones > Basic Phones > Cell Phones,"₦ 6,846","₦ 7,188",5%,(3423 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/7705814/1.jpg?4693,5 out of 5,No Date,Yes,The battery should be more stronger
"LP LP Smart TV 32 , Android 14.0 , 1+8G, Frameless , HD, WiFi, 2 HDMI 2 USB Ports + 1 year warranty - Black",Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 101,850","₦ 235,200",57%,(116 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/1729814/1.jpg?6255,5 out of 5,No Date,Yes,Its sharp
"LP LP Smart TV 32 , Android 14.0 , 1+8G, Frameless , HD, WiFi, 2 HDMI 2 USB Ports + 1 year warranty - Black",Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 101,850","₦ 235,200",57%,(116 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/1729814/1.jpg?6255,3 out of 5,No Date,Yes,"The Tv is good but the remote control is not
 working."
"LP LP Smart TV 32 , Android 14.0 , 1+8G, Frameless , HD, WiFi, 2 HDMI 2 USB Ports + 1 year warranty - Black",Home > Electronics > Television & Video > Televisions > Smart TVs,"₦ 101,850","₦ 235,200",57%,(116 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/1729814/1.jpg?6255,1 out of 5,No Date,Yes,The television is not good
"NIVEA Dry Comfort Roll-on For Women, 72h- 50ml (Pack Of 3)",Home > Health & Beauty > Beauty & Personal Care > Personal Care > Deodorants & Antiperspirants > Antiperspirants,"₦ 3,885","₦ 6,125",37%,(3744 verified ratings),https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/9523401/1.jpg?4502,5 out of 5,No Date,Yes,love the spray and best price too
